reuters,"Trump administration, world financial officials clash over trade",,
reuters,BOJ governor Kuroda warns against policies unwinding free trade,,
reuters,World Bank's Kim says Trump likes lender's private capital plans,,
reuters,Group sues Trump for repealing U.S. wildlife rule in rare legal challenge,,
reuters,Trump says only role for U.S. in Libya is defeating Islamic State,,
reuters,Germany's Schaeuble presses ECB to unwind loose monetary policy,,
reuters,U.S. Treasury's Mnuchin says will unveil tax reform plan 'very soon',,
reuters,White House's Cohn says 'fair trade' means reciprocal tariffs,,
reuters,"Trump praises Chinese efforts on North Korea 'menace,' Pyongyang warns of strike",,
reuters,Tillerson accuses Iran of 'alarming provocations' as U.S. reviews policy,,
reuters,"U.S., Iran trade barbs over landmark 2015 nuclear deal",,
reuters,U.S. sees increased activity by Chinese bomber aircraft: officials,,
reuters,Trump says strong Europe is important for U.S,,
reuters,Trudeau defends Canada's dairy system against Trump protectionist charge,,
reuters,Chaffetz may not finish U.S. House term: media reports,,
reuters,Trump administration will not ignore white collar crime: Justice official,,
reuters,"U.N. condemns North Korea missile launch after Russia, U.S. spar over words",,
reuters,Tillerson to meet with Southeast Asian foreign ministers in May,,
reuters,U.S. House banking chairman unveils Dodd-Frank replacement,,
reuters,Republican vows 'all hands on deck' in Georgia congressional runoff,,
reuters,"Factbox: Trump on Twitter (April 19) - Georgia elections, Karen Handel",,
reuters,Trump and Cuba should start dialogue: Mississippi governor says,,
reuters,EPA chief visits Indiana waste site amid proposed budget cuts,,
reuters,"NY, NJ senators invite transportation secretary to view decaying train tunnels",,
reuters,Democrats urge FCC to drop plan to revise TV ownership rules,,
reuters,White House defends portrayal of 'armada' push toward Korean peninsula,,
reuters,Highlights: The Trump presidency on April 19 at 8:32 p.m. EDT/0032 GMT Thursday,,
reuters,"Defense, finance, telecoms donated heavily to Trump inauguration: U.S. filing",,
reuters,Trump asks for probe into imports of foreign-made steel: officials,,
reuters,U.S. must keep military options open on North Korea: House speaker Ryan,,
reuters,House Speaker Ryan sees long battle over tax reform,,
reuters,"Trump extends program allowing some veterans to use local doctors, hospitals",,
reuters,Possible Trump trip to Saudi Arabia being discussed: U.S. official,,
reuters,Trump pick for No. 2 at Commerce Dept withdraws name: source,,
reuters,"As Trump warned North Korea, his 'armada' was headed toward Australia",,
reuters,Defense Secretary Mattis addresses confusion over carrier,,
reuters,Trump's EPA to reconsider oil and gas emissions rule,,
reuters,House Oversight head Chaffetz to leave Congress after 2018,,
reuters,Trump to hold news conference next week on U.S. veterans issues,,
reuters,Pence says working with allies to put pressure on North Korea,,
reuters,France says pressure needed to stop North Korea crossing next nuclear hurdle,,
reuters,North Korean mock-up birthday video shows missiles blowing up U.S.,,
reuters,"Allies silent, jibes in China over U.S. carrier mix-up",,
reuters,Factbox: U.N. sanctions on North Korea currently in force,,
reuters,"China seriously concerned by North Korean warnings on missile tests, nuclear war",,
reuters,"U.S. consumers could suffer from Dodd-Frank, CFPB changes: property site",,
reuters,"Pence reassures Japan of U.S. resolve on North Korea, to work with China",,
reuters,"Factbox: Trump on Twitter (April 18) - Obama administration, interview",,
reuters,Cannot be complacent about potential threat of North Korean missiles: UK minister,,
reuters,Trump vows to back U.S. dairy farmers in Canada trade spat,,
reuters,Trump 'Buy American' edict may have little impact on U.S. steel,,
reuters,Highlights: The Trump presidency on April 18 at 7:25 p.m. EDT/2325 GMT,,
reuters,White House meeting on Paris climate deal postponed: official,,
reuters,Alabama's new governor orders speedier election to fill Senate seat,,
reuters,U.S. House panel to begin hearings on tax reform next week,,
reuters,"Factbox: Trump on Twitter (April 17) - Fake news, foreign policy",,
reuters,U.S. senator raises questions about hospital operator UHS,,
reuters,Lawsuit against Trump over foreign payments expands,,
reuters,"Pence kicks off Japan talks, both sides seek 'near term' results",,
reuters,Mattis says North Korea missile test meant to provoke,,
reuters,Yemen war needs a political solution: U.S. defense secretary,,
reuters,Illinois bill would ban passenger removal after UAL incident,,
reuters,"With Trump pick aboard, top U.S. court tackles religious rights",,
reuters,"Pence says South Korea-U.S. free trade agreement to be reviewed, reformed",,
reuters,Trump appointee Gorsuch energetic in first U.S. high court arguments,,
reuters,China-made truck used in North Korea parade to show submarine-launched missile,,
reuters,"Japan, U.S. did not discuss currencies in economic talks: government official",,
reuters,"Japan's Aso: Japan, U.S. agree to combat unfair trade practices",,
reuters,"Japan, U.S. agree economic talks should produce 'concrete results' near term",,
reuters,"U.S., Japan agree China should play larger role on North Korea",,
reuters,Japan sees new era of cooperation with U.S.: minister,,
reuters,"Pence says U.S. will work with Japan, allies to find peaceful North Korea solution",,
reuters,China's foreign minister says only diplomacy can resolve North Korea tensions,,
reuters,U.S. Commerce Secretary: Eager to boost trade relations with Japan,,
reuters,Japan trade minister: U.S. commerce secretary has not requested any specific topic for talks,,
reuters,"Japan to discuss broad econ framework with U.S., not bilateral FTA: Aso",,
reuters,Highlights: The Trump presidency on April 17 at 9:35 p.m. EDT/0135 GMT Tuesday,,
reuters,Trump advisers to meet Tuesday to discuss Paris climate agreement,,
reuters,"Pence warns North Korea of U.S. resolve shown in Syria, Afghan strikes",,
reuters,Mnuchin warns of tax reform delay following healthcare setback: FT,,
reuters,North Korean official says will continue missile tests: BBC,,
reuters,Wall Street banker Cohn moving Trump toward moderate policies,,
reuters,Russia says hopes USA will not act unilaterally against North Korea,,
reuters,Japan PM urges North Korea to refrain from more provocative actions,,
reuters,China reiterates opposition to South Korea's THAAD anti-missile system,,
reuters,Thousands at rallies demand Trump release tax returns,,
reuters,Trump administration says no U.S. trading partners manipulate currency,,
reuters,"Trump White House will not make visitor logs public, break from Obama policy",,
reuters,"In about-face, Trump nominates new head of export bank",,
reuters,Trump administration drops North Carolina 'bathroom bill' lawsuit,,
reuters,California judge questions Trump's sanctuary city order,,
reuters,U.S. business wary of skin-deep results from Trump-Xi trade talks,,
reuters,Highlights: The Trump presidency on April 13 at 9:30 P.M. EDT/0130 GMT on Friday,,
reuters,Trump administration issues final rule on stricter Obamacare enrollment,,
reuters,New York police arrest 25 at immigration protest in Trump Tower,,
reuters,"As Trump seeks defense-spending boost, watchdogs cite faulty Pentagon accounting",,
reuters,Trump signs resolution allowing U.S. states to block family planning funds,,
reuters,Trump and Yellen may not be an odd couple after all,,
reuters,Trump says North Korea problem 'will be taken care of',,
reuters,U.S. State Dept keeps hiring freeze as Tillerson looks to downsize,,
reuters,"At home, rebel Republican lawmakers pay no price for defying Trump",,
reuters,Connecticut Governor Malloy says he will not seek re-election in 2018,,
reuters,Trump to host Italian prime minister on April 20,,
reuters,U.S. Secretary of State Tillerson made $27.4 million last year at Exxon: company,,
reuters,Separate mothers and children: How a Trump threat deterred illegal migrants,,
reuters,Italy PM Gentiloni to fly to U.S. to meet Trump on April 20 - statement,,
reuters,Putin told Tillerson why U.S.-Russian ties in bad state: Kremlin,,
reuters,Trump says 'things will work out fine' between U.S. and Russia,,
reuters,U.S.-Russia relations at another low after Syria attacks,,
reuters,"In abrupt shift, Trump warms to China and NATO, sours on Russia",,
reuters,Russia blocks U.N. Security Council condemnation of Syria attack,,
reuters,Tensions lurk behind Pence's 'partnership' visit to Indonesia,,
reuters,"Bond between Trump, Xi in meetings played role in China abstention: U.S. official",,
reuters,Highlights: The Trump presidency on April 12 at 6:38 p.m. EDT/2238 GMT,,
reuters,"Trump says NATO not obsolete, reversing campaign stance",,
reuters,"Trump ally Manafort will register as foreign agent, spokesman says",,
reuters,Trump may halt insurer payments to force Democrats to table on healthcare,,
reuters,Democratic U.S. senator questions Deutsche Bank over Trump,,
reuters,U.S. tax reform debate moves away from Ryan blueprint,,
reuters,Trump says prepared to take on North Korea without China if needed,,
reuters,"Insurance, medical groups urge Trump to keep funding Obamacare subsidies",,
reuters,Trump voices caution on relationship with Putin,,
reuters,Trump asks government agencies for plans to cut spending,,
reuters,"Russia and USA, after Tillerson talks, agree modest steps to mend ties",,
reuters,"At U.N., U.S. tells Russia it's isolating itself by backing Assad",,
reuters,"Civil liberties groups sue U.S., seek details on travel ban",,
reuters,Russia says some progress made on Syria after Tillerson Moscow talks,,
reuters,Trump objects to terminology of border adjustment tax,,
reuters,Moscow says the West is trying to undo Russia-brokered progress in Syria talks,,
reuters,Russia says to veto Western-backed draft U.N. resolution on Syria - Ifax,,
reuters,British scientists find sarin used in Syria: U.N. envoy,,
reuters,Russia's Putin starts meeting with Tillerson in Kremlin,,
reuters,UK's Daily Mail to pay Melania Trump damages over modeling claims,,
reuters,Kansas Republican wins congressional seat in special election,,
reuters,White House accuses Russia of Syria chemical attack 'cover up',,
reuters,Spicer says he let Trump down with comments comparing Assad and Hitler,,
reuters,Russian diplomat says U.S. stance on Syria 'a mystery' - agencies,,
reuters,FBI got court order to monitor ex-Trump adviser in Russia probe: Washington Post,,
reuters,France sees U.S. strike on Syria as tool to push for peace talks: Hollande,,
reuters,U.S.-Russia tensions over Syria will not 'spiral out of control': Mattis,,
reuters,Russia's Lavrov tells Tillerson important not to allow new U.S. strikes in Syria,,
reuters,Tillerson acknowledges 'sharp differences' with Moscow,,
reuters,Israeli cabinet minister welcomes Spicer's apology over Hitler remarks,,
reuters,Democrats face uphill fight if Trump gets second U.S. high court pick,,
reuters,Trump to nominate attorney Sullivan for deputy secretary of state,,
reuters,Trump spokesman sparks outcry by comparing Assad to Hitler,,
reuters,Sessions visits U.S.-Mexico border to push migrant crackdown,,
reuters,Highlights: The Trump presidency on April 11 at 5:38 p.m. EDT/2138 GMT,,
reuters,U.S. House lawmaker to release revamped Dodd-Frank overhaul bill,,
reuters,Western push at U.N. to boost backing for Syria gas attack inquiry,,
reuters,Maryland lawmakers approve bill to fight drug price-gouging,,
reuters,Trump says tax reform 'will be better' if Obamacare repeal passed first: Fox Business,,
reuters,Mattis says U.S. military policy in Syria unchanged,,
reuters,China will get better U.S. trade deal if it solves North Korea problem: Trump,,
reuters,"Trump on Twitter (April 11) - President of China, North Korea",,
reuters,Tillerson faces tough talks in Moscow amid increased tensions,,
reuters,U.S. judge finds Texas voter ID law was intended to discriminate,,
reuters,"Russia, before Tillerson visit, says worried USA may attack North Korea",,
reuters,Trump administration open to additional strikes on Syria: White House,,
reuters,Alabama governor resigns as scandal leads to criminal charges,,
reuters,"May, Trump agree Russia should break ties with Assad: UK PM's office",,
reuters,U.S. lawmakers raise doubts on sale of smart bombs to Saudi Arabia,,
reuters,Groups sue to obtain White House visitor logs,,
reuters,"Trump's pick Gorsuch sworn in, restoring top court's conservative tilt",,
reuters,U.S. anti-border tax coalition to target lawmakers during Congressional recess,,
reuters,Belarus crackdown throws U.S. sanctions relief in doubt,,
reuters,"Trump to meet U.S. business leaders on infrastructure, tax reform",,
reuters,U.S. says strike hits 20 percent of Syria's operational aircraft,,
reuters,"Kremlin, angry at Syria missile strike, says Putin won't meet Tillerson",,
reuters,"In Georgia, a Democrat's 'Make Trump Furious' campaign rattles Republicans",,
reuters,U.S. to confront those who commit crimes against 'innocents': Tillerson,,
reuters,French minister says U.S. energy secretary has not signaled climate backpedalling,,
reuters,Trump considers trade order that could lead to duties: official,,
reuters,Trump aides differ over Assad's future after Syria attack,,
reuters,Trump national security aide McFarland may become envoy to Singapore: official,,
reuters,Tillerson cites Russian inaction as helping to fuel Syrian poison gas attack,,
reuters,Alabama Supreme Court allows impeachment of governor to proceed,,
reuters,Feuding Trump aides meet and agree to end 'palace intrigue': source,,
reuters,"Chinese state media cheer Xi-Trump meeting, say confrontation not inevitable",,
reuters,Washington insiders give Trump big U.S. Supreme Court win,,
reuters,Russia warns of serious consequences from U.S. strike in Syria,,
reuters,"At U.S.-China summit, Trump presses Xi on trade, North Korea; progress cited",,
reuters,Trump ordered Syrian air strike before dinner with Xi,,
reuters,Trump explained U.S. position on THAAD to Xi: South Korea,,
reuters,U.S. allies show support for strikes on Syria,,
reuters,State Department memo shows unconstitutionality of Trump travel ban: ACLU,,
reuters,Alabama court allows release of evidence against governor,,
reuters,Many Trump voters welcome U.S. air strikes as show of strength,,
reuters,Highlights: The Trump presidency on April 7 at 7:00 p.m. EDT,,
reuters,"For some Syrians in U.S., strikes turned Trump from villain to hero",,
reuters,SEC halts some enforcement of conflict minerals rule amid review,,
reuters,"In big win for Trump, Senate approves his conservative court pick",,
reuters,Trump to nominate Hassett to chair Council of Economic Advisers,,
reuters,Trump to nominate ex-Army doctor Mark Green as secretary of the Army,,
reuters,U.S. plans new sanctions for Syria in near future: Treasury's Mnuchin,,
reuters,"Trump, Xi agree to 100-day plan to discuss trade issues",,
reuters,"U.S. lawmakers back Syria strikes, demand a plan from Trump",,
reuters,"Concerned about White House infighting, Trump eyes shake-up: WSJ",,
reuters,Syrian jets take off from air base U.S. missiles struck: Syrian Observatory,,
reuters,"In abrupt shift on Syria, Trump turns to military advisers",,
reuters,Russia's foreign minister discussed Syria with his Turkish counterpart,,
reuters,"U.S., Russia military communications channel still open: U.S. officials",,
reuters,Factbox: Trump Supreme Court appointee to affect pending cases,,
reuters,Russia says Moscow visit by U.S.' Tillerson scheduled for next week: Interfax,,
reuters,China's Xi urges trade cooperation in first meeting with Trump,,
reuters,Trump says progress made in U.S.-China relations during Xi visit,,
reuters,U.S. lawmakers ask for disclosure of number of Americans under surveillance,,
reuters,Canada's Trudeau says spoke with Trump about Syria air strikes,,
reuters,"In divided Syria, U.S. strike both welcomed and condemned",,
reuters,Lebanon's Hezbollah calls U.S. strike on Syria 'idiotic step',,
reuters,Russian PM says U.S. Syria strikes 'one step away' from clashing with Russia,,
reuters,EU says understands U.S. strikes in Syria but political solution key,,
reuters,"One U.S. attack is not enough, says Syrian opposition",,
reuters,Russia notifies intent to suspend communication channel: coalition official,,
reuters,Syrian rebels say U.S. responsibility doesn't end with raid,,
reuters,Russia calls emergency U.N. task force meeting on Syria strikes,,
reuters,Jordan says U.S. strike on Syria was 'necessary response': Petra,,
reuters,House Russia probe puts spotlight on low-profile lawmaker,,
reuters,Turkey's Erdogan says U.S. attack in Syria 'positive' but not enough,,
reuters,EU says understands aim of U.S. strikes in Syria,,
reuters,Russian bases in Syria are protected by air defense missiles: RIA,,
reuters,"Putin, security council discuss keeping Russia air force presence in Syria",,
reuters,Syrian presidency vows to step up campaign against militants,,
reuters,Merkel: U.S. attack on Syria is understandable given Syrian suffering,,
reuters,"Putin calls U.S. strikes on Syria illegal, blow to U.S.-Russia ties",,
reuters,Syrian regime bears 'full responsibility' for U.S. strikes: NATO,,
reuters,U.S. attack killed nine civilians: Syrian state news agency,,
reuters,Putin to meet with security council after U.S. missile strikes on Syria,,
reuters,Germany says U.S. informed it of missile strikes shortly before launch,,
reuters,Russia says Syrian air defenses to be beefed up after U.S. strikes: agencies,,
reuters,"Italy says U.N., Russia must be central to negotiated solution in Syria",,
reuters,"Turkey calls for Assad's ouster, says supports U.S. missile strike",,
reuters,U.S. strikes in Syria show resolve against chemical attacks: EU's Tusk,,
reuters,Italy says supports U.S. strikes on Syria,,
reuters,Russia's Lavrov says hopes Syria strikes won't irreparably hurt U.S. ties,,
reuters,China urges all sides to find political settlement to war in Syria,,
reuters,"U.S. attack will not lead to military escalation, says pro-Damascus official",,
reuters,Turkish foreign minister says Assad administration must be removed,,
reuters,"Merkel, Hollande want to hold Assad responsible for 'criminal acts'",,
reuters,"France was informed of Syria strikes, says Russia should heed U.S. 'warning'",,
reuters,"Israel welcomes U.S. airstrikes in Syria, will keep to sidelines",,
reuters,"France, Germany to pursue Syria peace efforts through U.N.",,
reuters,Russian TV says U.S. missile strikes on Syria destroyed nine planes,,
reuters,Instant View: Trump orders military strikes on Syrian air base,,
reuters,"U.S. attack on Syrian base killed five, Homs governor says",,
reuters,"Syria says U.S. attack killed six, caused extensive damage",,
reuters,German foreign minister says U.S. strike on Syria 'understandable',,
reuters,Erdogan spokesman calls for Syrian no-fly zone without delay,,
reuters,U.S. Syria strikes unlikely to halt Tillerson Moscow visit: Ifax,,
reuters,Trump accepts Xi's invitation to visit China: Xinhua,,
reuters,Hillary Clinton calls for U.S. to bomb Syrian air fields,,
reuters,Ex-U.S. Attorney Bharara takes aim at Trump with criticism and jokes,,
reuters,Trump says ready to act alone on North Korea,,
reuters,Is the sky blue? Depends on what Donald Trump says,,
reuters,Highlights: The Trump presidency on April 6 at 8:55 p.m. EDT,,
reuters,Trump taps Lyft executive for transportation post,,
reuters,"Trump, declining to provide evidence, says thinks Obama adviser Rice committed crime: NYT",,
reuters,"Senate goes 'nuclear,' ends Democrats' blockade of Trump court pick",,
reuters,Illinois House opts for another stopgap budget amid impasse,,
reuters,Trump adviser from Wall Street backs U.S. bank breakup law,,
reuters,"Under investigation, chairman of House Russia probe steps aside",,
reuters,Alabama governor could face charges after ethics panel ruling,,
reuters,URS Federal Services wins $3.6 billion U.S. defense contract: Pentagon,,
reuters,Mexico urges respect from U.S. for 2018 presidential election,,
reuters,Hyatt heir Pritzker opens Democratic bid to unseat Illinois governor,,
reuters,House conservatives urge rigorous debate on tax reform,,
reuters,Factbox: Trump adviser from Wall Street backs U.S. bank breakups,,
reuters,U.S. Commerce chief says EXIM Bank part of Trump 'trade toolbox',,
reuters,Conservatives attack proposed U.S. border tax,,
reuters,House panel to consider tweaks to healthcare bill before recess,,
reuters,Democrats ask Trump to veto measure repealing city retirement plan rule,,
reuters,Burr: Nunes stepped aside to protect Russia probe investigation,,
reuters,"U.S. vice president to visit South Korea, Japan, Indonesia, Australia, Hawaii",,
reuters,Senate panel delays vote on Trump trade nominee Lighthizer,,
reuters,Schiff: Nunes decision to leave probe on Russia offers 'fresh start',,
reuters,House Freedom Caucus signals support for healthcare bill with changes,,
reuters,Trump drops Steve Bannon from National Security Council,,
reuters,Factbox: Gorsuch fight puts long-held Senate tradition at stake,,
reuters,Senate set for pivotal vote on Supreme Court nominee,,
reuters,"'Nuclear option' fallout? More extreme U.S. justices, experts say",,
reuters,Senator talks all night as Democrats fight Trump court nominee,,
reuters,Trump says may tie infrastructure with healthcare or tax reform: NY Times,,
reuters,Senate set to vote Thursday on limiting Supreme Court nominee debate,,
reuters,Highlights: The Trump presidency on April 5 at 9:20 p.m. EDT,,
reuters,Florida legislature poised to bolster 'Stand Your Ground' law,,
reuters,House tax committee plans public hearings on tax overhaul,,
reuters,"New York, other states challenge Trump over climate change regulation",,
reuters,House will not reach healthcare deal before two-week break,,
reuters,"For Trump, Mar-a-Lago is place to break the ice with China's Xi",,
reuters,Trump nominee to lead FDA questioned on ties to pharmacy industry,,
reuters,U.S. consumer financial protection chief defends agency before Congress,,
reuters,Ryan says tax reform could take longer than healthcare overhaul,,
reuters,House won't vote on healthcare law before break: lawmaker,,
reuters,Abdullah welcomes Trump engagement in Israel-Palestinian peace,,
reuters,White House: more Obama regulation rollbacks coming,,
reuters,"Trump declares end to 'war on coal,' but utilities aren't listening",,
reuters,House Democrats press Trump to release tax returns,,
reuters,"Russia says Lavrov-Tillerson meeting to discuss Syria, global security",,
reuters,Contentious cases await Trump's U.S. high court nominee Gorsuch,,
reuters,Senators urge Tillerson to meet with activists in Russia,,
reuters,"Trump to speak with Germany's Merkel, Japan's Abe: White House",,
reuters,Trump wins Scottish golf course privacy rights case,,
reuters,"U.S. business seeks action, not trade war, in Xi-Trump summit",,
reuters,Factbox: Trump Supreme Court pick to affect pending cases,,
reuters,Window closing for Republican stealth assault on U.S. regulations,,
reuters,More talks but no decisions on Republican push to overhaul healthcare,,
reuters,Key House Republican says progress seen on healthcare sticking point,,
reuters,Highlights: The Trump presidency on April 4 at 8:24 P.M. EDT,,
reuters,House Democrats expect to see intelligence documents soon,,
reuters,"In Iraq, Trump's son-in-law, Jared Kushner, upbeat on Mosul",,
reuters,White House official says North Korea is test for U.S.-China relations,,
reuters,Factbox: Issues at stake in Trump-China summit in Florida,,
reuters,"Infrastructure overhaul may top $1 trillion, cut red tape: Trump",,
reuters,U.S. coal companies ask Trump to stick with Paris climate deal,,
reuters,Trump not now considering value-added tax or carbon tax: White House,,
reuters,U.S. Labor Department to delay 'fiduciary' rule for 60 days pending review,,
reuters,U.S. would slash EPA vehicle testing budget under Trump plan,,
reuters,U.S. labor chief wants more drastic changes to NAFTA from Trump,,
reuters,Lockheed gets Pentagon approval for $27 billion helicopter program,,
reuters,SEC's foreign corruption unit chief to leave by month's end,,
reuters,"Mexico foreign minister to meet Tillerson, Kelly in Washington",,
reuters,Factbox: Congressional Republicans kill Obama-era regulations,,
reuters,"Senate leader says has enough votes to change rules, OK Gorsuch",,
reuters,EU official says no sign Trump plans to ease Russia sanctions,,
reuters,U.S. lawmakers introduce bill to limit phone searches at the border,,
reuters,"U.S. judge to look into Giuliani, Mukasey's role in sanctions case",,
reuters,Trump says planning 'haircut' for Dodd-Frank banking regulations,,
reuters,Top U.S. intelligence Democrat blasts White House over Nunes documents,,
reuters,House Speaker Ryan says healthcare talks at 'conceptual stage',,
reuters,Senate Banking panel votes in favor of Clayton's SEC nomination,,
reuters,Senate Republican leader starts clock ticking to showdown on Gorsuch,,
reuters,Thai PM says 'don't worry' about U.S. trade policy yet,,
reuters,Trump to hold town hall meeting with about 50 business leaders,,
reuters,"Prior to his SEC nomination, Clayton communicated with SEC contractor",,
reuters,"Trump aides, lawmakers hold talks to revive healthcare bill",,
reuters,"'Not natural friends': Trump, Xi will be 'odd couple' at first summit",,
reuters,"Trump tells Sisi U.S., Egypt will fight Islamist militants together",,
reuters,Key House Republican expects to see revised healthcare plan within 24 hours,,
reuters,U.S. withdraws funding for U.N. Population Fund,,
reuters,Homeland Security announces steps against H1B visa fraud,,
reuters,New York passes emergency spending plan to avoid shutdown,,
reuters,U.S. sanctuary cities weigh response to Trump's threat to curb funding,,
reuters,U.S. appeals court sets May hearing on revised Trump travel order,,
reuters,House Republican tax chief to huddle with Democrats,,
reuters,Highlights: The Trump presidency on April 3 at 5:32 P.M. EDT,,
reuters,Democrats amass support to force showdown over Trump Supreme Court pick,,
reuters,Sen. McCain says will support changing rules to confirm Gorsuch,,
reuters,"Trump's son-in-law, Kushner, flies into Iraq with top U.S. general",,
reuters,Trump donates first-quarter salary to National Park Service,,
reuters,Kansas House fails in attempt to override Medicaid veto,,
reuters,"New York, other states take on Trump over energy efficiency",,
reuters,"With Coons, Democrats have enough votes to filibuster court pick Gorsuch",,
reuters,Warner's opposition to Trump court nominee gives Democrats 41 'no' votes,,
reuters,U.S. top court won't revive New Hampshire ballot 'selfie' ban,,
reuters,U.S. top court to weigh Jordan-based bank's liability for militant attacks,,
reuters,ADVISORY: Story on Kushner visiting Iraq withdrawn,,
reuters,Trump talks healthcare with Republican critic on golf course,,
reuters,U.S. backs out of Latam development fund in sign of policy shift,,
reuters,Trump presses China on North Korea ahead of Xi talks,,
reuters,Top Senate Democrat says unlikely Trump court pick can clear procedural hurdle,,
reuters,Democrat Senator Jon Tester will vote against Supreme Court nominee Gorsuch,,
reuters,Trump national security aides complete North Korea policy review: official,,
reuters,Flynn did not initially disclose income from Russia-linked companies,,
reuters,"Schiff says Trump wants focus on tweets, not Russia probe",,
reuters,Democrat Donnelly to support Trump pick for U.S. Supreme Court,,
reuters,EPA chief says Paris climate agreement 'bad deal' for U.S.,,
reuters,Top Democrat on House panel says he has seen controversial intel reports,,
reuters,Gritty New Jersey a source of wealth for Trump's son-in-law,,
reuters,Wealthy White House staffers' finances detailed in new disclosures,,
reuters,More Democratic senators oppose Trump's U.S. Supreme Court pick,,
reuters,Trump sends letter to Vietnam's president to promote ties,,
reuters,Trump: ex-adviser Flynn should seek immunity in Russia probe,,
reuters,Germany balks at Tillerson call for more European NATO spending,,
reuters,Highlights: The Trump presidency on March 31 at 6:19 p.m. EDT,,
reuters,EPA scientific integrity office reviewing Pruitt's comments on carbon,,
reuters,Giuliani sought to end prosecution of Turk in Iran sanctions case,,
reuters,Ex-punk rocker challenges Ted Cruz for Senate,,
reuters,"Trump's orders target trade abuses, import duty evasion",,
reuters,China downplays tensions with U.S. as Xi prepares to meet Trump,,
reuters,"Factbox: Most Democrats oppose Trump Supreme Court pick, but not all",,
reuters,Trump says new trade orders set stage for manufacturing revival,,
reuters,Lockheed Martin wins $582 million U.S. defense contract: Pentagon,,
reuters,Trump officials defend immigration arrests at California courthouses,,
reuters,Trump lacks team and clear plan for quick tax reform,,
reuters,Trump seeks to 'reboot' U.S. relationship with Egypt in Monday talks,,
reuters,Ex-Trump adviser Flynn talking to Congress about testifying in Russia probe: lawyer,,
reuters,Clinton warns Trump's proposed budget cuts would endanger U.S. security,,
reuters,Key Democrat calls Flynn immunity request 'grave and momentous' step,,
reuters,Development aid cannot be part of defense spending: NATO's Stoltenberg,,
reuters,Trump to host Jordan's King Abdullah on April 5: White House,,
reuters,"U.S. trade barriers report slams China on overcapacity, tech transfer",,
reuters,N.J. Democrats divided on renewing 'Bridgegate' probe into Christie,,
reuters,"U.S. diplomatic delays, Trump agenda snarl Italy's G7 agenda",,
reuters,Tillerson says U.S. committed to NATO in first alliance meeting,,
reuters,Britain and U.S. tell NATO allies to 'raise their game' on defense spending,,
reuters,"China says not devaluing yuan, urges U.S. cooperation as Xi prepares to meet Trump",,
reuters,Trump says trade gap will make China meeting 'a very difficult one',,
reuters,"Seeking end to boycott, North Carolina rescinds transgender bathroom law",,
reuters,Lockheed Martin wins $1.6 billion U.S. defense contract: Pentagon,,
reuters,First two Democrats back Trump's Supreme Court pick,,
reuters,U.S. Air Force secretary nominee backs stealth aspect of F-35s,,
reuters,North Carolina 'bathroom bill' replacement could doom similar  bills in other states,,
reuters,Highlights: The Trump presidency on March 30 at 8:40 p.m. EDT,,
reuters,House Speaker Ryan understands Trump's frustration on health bill,,
reuters,Republican disarray deepens as Trump attacks rebel conservatives,,
reuters,U.S. appeals injunction of Trump revised travel order,,
reuters,"Trump to seek tariff 'snap-back', tax equality in NAFTA revamp: letter",,
reuters,U.S. judge views $25 million Trump University settlement favorably,,
reuters,Senate kills family-planning rule; Pence breaks tie,,
reuters,Environmental groups sue Trump administration for approving Keystone pipeline,,
reuters,U.S. Commerce's Ross says hopes to trigger NAFTA talks countdown by next week,,
reuters,U.S. imposes duties after finding seven producers dumped steel plate,,
reuters,Russian 'propaganda on steroids' aimed at 2016 U.S. election: lawmaker,,
reuters,Schiff says accepted White House invitation to review intelligence,,
reuters,U.S. Commerce Department to launch China market economy review,,
reuters,Senate kills rule meant to protect family planning funds,,
reuters,Senate repeals Labor Dept. municipal retirement plan rule,,
reuters,Two White House officials helped give Nunes intelligence reports: NYT,,
reuters,Trump tax proposal would mostly benefit New York's wealthy: report,,
reuters,High court pick could help decide fate of Trump's climate policy,,
reuters,Senate banking chair wants financial rules reform by early 2018,,
reuters,Kansas governor vetoes Medicaid expansion bill,,
reuters,White House says new information has emerged on Russia probe,,
reuters,White House aims to be forthright in Congress probes on Russia: spokesman,,
reuters,Democrat Schiff says House Russia probe needs to go forward,,
reuters,Senate intelligence leaders pledge bipartisan Trump-Russia inquiry,,
reuters,U.S. debt to reach 150 percent of GDP in 30 years: CBO,,
reuters,Ryan opposes Trump working with Democrats on healthcare,,
reuters,North Carolina lawmakers reach deal to repeal transgender bathroom law,,
reuters,U.S. Commerce Secretary Ross to join economic dialogue with Japan: source,,
reuters,Senate tax chief sees room for repealing Obamacare levies in tax reform drive,,
reuters,Exclusive: Republicans mostly blame Congress for healthcare reform failure - Reuters/Ipsos poll,,
reuters,Federal judge in Hawaii extends court order blocking Trump travel ban,,
reuters,Trump to unveil $1 trillion infrastructure plan in 2017: official,,
reuters,"Trump, conservatives try to put aside bitterness to cut tax deal",,
reuters,U.S. communications agency to unveil reform to business data services market,,
reuters,Ivanka Trump becomes unpaid White House employee,,
reuters,Highlights: The Trump presidency on March 29 at 7:58 p.m. EDT,,
reuters,"Montana tribe, conservationists sue U.S. government for ending coal moratorium",,
reuters,Trump administration pursues sale of F-16's to Bahrain: source,,
reuters,U.S. to review energy royalty rates on federal land,,
